pin_id,node_id,image_url,image_width,image_height,available_sizes,description,title,link,pin_url,board_name,pinner_username,dominant_color,is_story_pin,local_image_path
279293614379010717,UGluOjI3OTI5MzYxNDM3OTAxMDcxNw==,https://i.pinimg.com/originals/59/52/9a/59529a4153fd1603b588c2c87b00c3f6.jpg,1080,1350,170x|236x|474x|736x|orig,,Marc Jacobs,,https://www.pinterest.com/pin/279293614379010717/,Fashion,MicheeCastello,#555767,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_279293614379010717.jpg
1122100063426107923,UGluOjExMjIxMDAwNjM0MjYxMDc5MjM=,https://i.pinimg.com/originals/46/ac/cc/46accc27ba625c701d7875a577974536.jpg,1080,1920,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/1122100063426107923/,Clothes,denzylbr,#524c47,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_1122100063426107923.jpg
499195939938829981,UGluOjQ5OTE5NTkzOTkzODgyOTk4MQ==,https://i.pinimg.com/originals/34/3b/33/343b33b72edca8fe7df8d8b23f375194.jpg,683,1025,170x|236x|474x|736x|orig,Milan Fashion Week street style,,http://wwd.com/fashion-news/street-style/gallery/they-are-wearing-milan-fashion-week-spring-10240312/#!16/milan-fashion-week-street-style-264,https://www.pinterest.com/pin/499195939938829981/,Street StyleF/W,mounfilm,#261a12,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_499195939938829981.jpg
859554278909755444,UGluOjg1OTU1NDI3ODkwOTc1NTQ0NA==,https://i.pinimg.com/originals/b0/7e/02/b07e021574773d43cf1e742223dd4262.jpg,1080,1346,170x|236x|474x|736x|orig,今週から営業再開した @office_holiday にはSPRING の新作が沢山入荷しております。中でも本格的なテーラード仕立てのWOOL PUFF DOUBLE BREASTED JACKET と、スラックスパンツをそのまま短くしたようなWOOL MINI… | Instagram,,https://www.instagram.com/holiday_pr/p/C3Ca-AYrGLv/,https://www.pinterest.com/pin/859554278909755444/,fashions,mayo0219_,#77777b,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_859554278909755444.jpg
992621574108714475,UGluOjk5MjYyMTU3NDEwODcxNDQ3NQ==,https://i.pinimg.com/originals/28/7f/c2/287fc2b631735c720db26ef6b30d85e8.jpg,1080,1350,170x|236x|474x|736x|orig,,ll.lu1s,,https://www.pinterest.com/pin/992621574108714475/,Amigas,elizabetexayanne,#816145,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_992621574108714475.jpg
776730267010466379,UGluOjc3NjczMDI2NzAxMDQ2NjM3OQ==,https://i.pinimg.com/originals/b0/48/bc/b048bc5433b634396015415a529d05f5.jpg,1080,1350,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/776730267010466379/,미노이,xxchaoticgirlz,#897973,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_776730267010466379.jpg
308918855712342266,UGluOjMwODkxODg1NTcxMjM0MjI2Ng==,https://i.pinimg.com/originals/4f/37/f6/4f37f6fda7413d992335b6293ca178cc.jpg,1000,1500,170x|236x|474x|736x|orig,I spent the weekend browsing through street-style inspiration from Milan Fashion Week. Scroll down to discover the seven key trends I saw over and over again.,7 Street-Style Trends That Dominated Milan Fashion Week,https://www.whowhatwear.com/fashion/street-style/milan-fashion-week-street-style-trends-september-2025?utm_source=pinterest-owned&utm_medium=social&utm_campaign=dhpinterest&utm_content=app.dashsocial.com/whowhatwear-uk/library/media/592913975,https://www.pinterest.com/pin/308918855712342266/,Olive,oll7076,#b6aead,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_308918855712342266.jpg
301389400083393877,UGluOjMwMTM4OTQwMDA4MzM5Mzg3Nw==,https://i.pinimg.com/originals/e7/49/51/e7495160f9e8b7d1c32ed3c4b74aab51.jpg,838,1200,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/301389400083393877/,FALL 2024,ALA00027,#4e7f99,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_301389400083393877.jpg
823314375624859045,UGluOjgyMzMxNDM3NTYyNDg1OTA0NQ==,https://i.pinimg.com/originals/ab/1d/78/ab1d789f6df56a531447e70f55d9cec7.jpg,1363,2048,170x|236x|474x|736x|orig,,,https://www.wwdjapan.com/articles/1126003?utm_source=pinterest_wwdjapan_official&utm_medium=social&utm_campaign=1126003,https://www.pinterest.com/pin/823314375624859045/,F idea,gyozadaisuki,#a47041,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_823314375624859045.jpg
79376012170761688,UGluOjc5Mzc2MDEyMTcwNzYxNjg4,https://i.pinimg.com/originals/bf/01/71/bf0171bf0c168ced44bebea938661c21.jpg,288,512,170x|236x|474x|736x|orig,Models walk the finale of the Gravitas Spring/Summer 2020 show st the Nolcha Shows,Gravitas #ss20 #nyfw #nolchashows,,https://www.pinterest.com/pin/79376012170761688/,Fashion Week Favs #nyfw #pfw #aafw #fashionweek,guestlistblog,#37312b,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_79376012170761688.jpg
30751209954447474,UGluOjMwNzUxMjA5OTU0NDQ3NDc0,https://i.pinimg.com/originals/84/a6/c4/84a6c45ecd834781fbc66385fff58622.jpg,1080,1395,170x|236x|474x|736x|orig,*TOP DOWN: Front and centre with Sacai c/o MARAIS featured in the March issue of Grazia Malaysia @grazia.my Styled by @carlosmangubat Photographed by @diegolorenzojose #MARAIS #Grazia #Sacai,,https://www.instagram.com/p/C4R2WefOwjn/,https://www.pinterest.com/pin/30751209954447474/,City shoot,GOODFORYOUKARMEN,#888a87,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_30751209954447474.jpg
293789575673721312,UGluOjI5Mzc4OTU3NTY3MzcyMTMxMg==,https://i.pinimg.com/originals/26/2a/21/262a212a12c994fb1bed871be6aa742d.jpg,700,1050,170x|236x|474x|736x|orig,Milan Fashion Week FW 2016 Street Style: Margaret Zhang,,https://www.bloglovin.com/blogs/style-du-monde-2432755/milan-fashion-week-fw-2016-street-style-margaret-4828896920,https://www.pinterest.com/pin/293789575673721312/,All the pretty things,joannadearman,#79776d,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_293789575673721312.jpg
455778424795803171,UGluOjQ1NTc3ODQyNDc5NTgwMzE3MQ==,https://i.pinimg.com/originals/a5/82/fe/a582fe859cbddba7bc681bbaad1bb990.jpg,1200,1800,170x|236x|474x|736x|orig,STREET FASHION KAPPA X MUSINSA CONTENT SNAP 2020,,https://echeveau.net/2020/10/14/street-fashion-kappa-x-musinsa-content-snap-2020-2/,https://www.pinterest.com/pin/455778424795803171/,Style,echeveau,#464746,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_455778424795803171.jpg
528469337525718579,UGluOjUyODQ2OTMzNzUyNTcxODU3OQ==,https://i.pinimg.com/originals/af/86/1b/af861b5af5d62617920cab996f82d9eb.jpg,2732,4098,170x|236x|474x|736x|orig,Sacai SS20,,,https://www.pinterest.com/pin/528469337525718579/,Menswear street 2,TomBolTom,#d3bfad,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_528469337525718579.jpg
449656344067098855,UGluOjQ0OTY1NjM0NDA2NzA5ODg1NQ==,https://i.pinimg.com/originals/c2/32/37/c2323715bdbede184b79a98548fd0357.webp,1707,2560,170x|236x|474x|736x|orig,The 35 Best Street Style From Milan Fashion Week SS 2026 Day 4 - FunkyForty,,https://funkyforty.com/the-35-best-street-style-from-milan-fashion-week-ss-2026-day-4/?utm_source=Pinterest&utm_medium=organic,https://www.pinterest.com/pin/449656344067098855/,Street Style 2,lindah24,#b3b2b3,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_449656344067098855.webp
124412008450724407,UGluOjEyNDQxMjAwODQ1MDcyNDQwNw==,https://i.pinimg.com/originals/9a/57/13/9a5713da7271f4610113efa5a99fe1ba.jpg,1350,1687,170x|236x|474x|736x|orig,AYRES 02 Campaign in Lower East Side  Talent @mizfifii  Photo @yennyennyy  Stylist @sh0ishikura  Hair @kiyo_meynewyork  Makeup @nana7se,,https://www.instagram.com/p/DEkuPK5OJqT/,https://www.pinterest.com/pin/124412008450724407/,Hair,alessia_4444,#4b4a43,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_124412008450724407.jpg
625507835785349425,UGluOjYyNTUwNzgzNTc4NTM0OTQyNQ==,https://i.pinimg.com/originals/87/0b/f2/870bf265861a31bb46978c466ac8a4c9.jpg,1321,1980,170x|236x|474x|736x|orig,Milan Spring 2025 Street Style Looks We Love - FASHION Magazine,,https://fashionmagazine.com/style/milan-spring-2025-street-style/,https://www.pinterest.com/pin/625507835785349425/,street snaps,czxdsssetuu,#756658,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_625507835785349425.jpg
700450548311316843,UGluOjcwMDQ1MDU0ODMxMTMxNjg0Mw==,https://i.pinimg.com/originals/22/1a/be/221abe2061c304bece307c12ea8e9465.jpg,750,1135,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/700450548311316843/,miss_syma,laouerchaima5,#816d61,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_700450548311316843.jpg
323837029480334953,UGluOjMyMzgzNzAyOTQ4MDMzNDk1Mw==,https://i.pinimg.com/originals/95/d1/4a/95d14aed21e8ac0c86edcd2393f9f55a.jpg,1440,1920,170x|236x|474x|736x|orig,"Как вам такая концепция миниатюрных моделей на/в телефоне?

Я экспериментировала с одеждой бренда You wanna и Lime, но при желании в Nano Banana можно адаптировать под любой другой😉 
Генерировала в Higgsfield на режиме General, иногда срабатывал и Giant People🙂
Промпты и пайплайн уже ждут тебя на моем канале в телеграм, ссылка в шапке профиля😎
Подписывайся, тут интересно🫶",,https://www.instagram.com/p/DOsLp8tDD-a/?img_index=8,https://www.pinterest.com/pin/323837029480334953/,ON PHONE TINY MODEL,atouchdesign,#97968f,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_323837029480334953.jpg
38773246789892840,UGluOjM4NzczMjQ2Nzg5ODkyODQw,https://i.pinimg.com/originals/7d/e6/a1/7de6a16b186e4a92d474d833bb219091.png,1000,1500,170x|236x|474x|736x|orig,"Classic Code redefines timeless city style with clean lines, structured outerwear, refined tailoring and texture-driven surfaces. Minimal coats, modern blazers, innovative shirts and soft knits create a balanced, effortless urban silhouette.   Classic Code, zamansız şehir stilini modern çizgiler, güçlü dış giyim, rafine terzilik ve doku odaklı yüzeylerle yeniden tanımlıyor. Minimal kabanlar, modern blazer’lar ve yenilikçi gömlekler şehirli bir siluet yaratıyor.",MANUKA | CLASSICAL CODE,https://mnka.link/ptad,https://www.pinterest.com/pin/38773246789892840/,PRODUCCION DE FOTOS MOOS,carmela_lando,#c1a591,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_38773246789892840.png
567735096760396632,UGluOjU2NzczNTA5Njc2MDM5NjYzMg==,https://i.pinimg.com/originals/47/f3/39/47f339055b5565c7e8f262c7a494d94b.jpg,728,1092,170x|236x|474x|736x|orig,Pin for Later: All the Amazing Street Style From Milan Fashion Week Day 2,,http://www.popsugar.co.uk/fashion/photo-gallery/38550098/image/38552688/Day-2,https://www.pinterest.com/pin/567735096760396632/,Popsugar UK,popsugaruk,#97999a,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_567735096760396632.jpg
928445279434725393,UGluOjkyODQ0NTI3OTQzNDcyNTM5Mw==,https://i.pinimg.com/originals/cb/1f/a0/cb1fa0faf5f4574c8a067b741dd17c08.heic,4284,5712,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/928445279434725393/,Pins by you,na1ssha,#8f8b86,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_928445279434725393.jpg
717057571906847097,UGluOjcxNzA1NzU3MTkwNjg0NzA5Nw==,https://i.pinimg.com/originals/c2/e4/48/c2e4488b1bb851d27ee282c99b56a19f.jpg,1080,1350,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/717057571906847097/,Photo ideas,zhnrznv,#a47547,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_717057571906847097.jpg
911275305860797441,UGluOjkxMTI3NTMwNTg2MDc5NzQ0MQ==,https://i.pinimg.com/originals/9c/43/a4/9c43a4178841e25a56d4ea2e1429389f.jpg,3024,4032,170x|236x|474x|736x|orig,hermes kelly croc dress couture party night hobeika event diamonds ring engagement,night out luxury outfit,,https://www.pinterest.com/pin/911275305860797441/,Pins by you,imalenamills,#7a6e5f,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_911275305860797441.jpg
519813982002015970,UGluOjUxOTgxMzk4MjAwMjAxNTk3MA==,https://i.pinimg.com/originals/f3/f8/db/f3f8dbd250753803d99ed8a7c4107a3d.jpg,750,1124,170x|236x|474x|736x|orig,洒脱な最新スーツスタイル × COACH | メンズファッションメディア OTOKOMAE / 男前研究所,,https://otokomaeken.com/mensfashion/51824,https://www.pinterest.com/pin/519813982002015970/,スーツ,h_kanezaki,#768576,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_519813982002015970.jpg
634022453832263684,UGluOjYzNDAyMjQ1MzgzMjI2MzY4NA==,https://i.pinimg.com/originals/79/15/62/791562b53cf8beb2a4c465cb05123631.jpg,1179,1643,170x|236x|474x|736x|orig,,@lilostuff2,,https://www.pinterest.com/pin/634022453832263684/,CHANEL,lilostuff2,#5e605c,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_634022453832263684.jpg
639511215848395328,UGluOjYzOTUxMTIxNTg0ODM5NTMyOA==,https://i.pinimg.com/originals/8d/0d/b7/8d0db78c7a8d9250bd062c85ce9f02da.jpg,675,1200,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/639511215848395328/,Styles,RayanMasreyh,#817154,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_639511215848395328.jpg
1097893215411986828,UGluOjEwOTc4OTMyMTU0MTE5ODY4Mjg=,https://i.pinimg.com/originals/9b/9b/74/9b9b74c2b9770a12dd796950786559f0.jpg,1080,1080,170x|236x|474x|736x|orig,,&.sciamh,,https://www.pinterest.com/pin/1097893215411986828/,doll,sciamh,#745c44,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_1097893215411986828.jpg
1029705902316281296,UGluOjEwMjk3MDU5MDIzMTYyODEyOTY=,https://i.pinimg.com/originals/d6/81/d0/d681d011e3a3619b2e0a8f91bb73ff92.jpg,828,1423,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/1029705902316281296/,Insta,san24225,#2d2b2b,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_1029705902316281296.jpg
1131529475098084459,UGluOjExMzE1Mjk0NzUwOTgwODQ0NTk=,https://i.pinimg.com/originals/c6/64/87/c66487927833a625661c23ebeba0761c.png,750,1334,170x|236x|474x|736x|orig,,خلفيات اخذتيها فولو❤️.,,https://www.pinterest.com/pin/1131529475098084459/,مرات الحفظ السريع,alfhdr121,#1d1c1b,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_1131529475098084459.png
954059502304355092,UGluOjk1NDA1OTUwMjMwNDM1NTA5Mg==,https://i.pinimg.com/originals/43/b5/91/43b5910f2ae558492456c5d665f32189.png,375,477,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/954059502304355092/,portrait ideas,iullya7unfortunately,#8f9793,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_954059502304355092.png
633318766379647984,UGluOjYzMzMxODc2NjM3OTY0Nzk4NA==,https://i.pinimg.com/originals/24/43/da/2443da17fd595263d81040259aca6639.png,375,462,170x|236x|474x|736x|orig,,jen digital paradise 🎧⊹♡,,https://www.pinterest.com/pin/633318766379647984/,shprism ⭐️,shprism,#c5c893,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_633318766379647984.png
618752436339675038,UGluOjYxODc1MjQzNjMzOTY3NTAzOA==,https://i.pinimg.com/originals/49/f6/2c/49f62cea83699f63b92076b65b67d424.jpg,736,736,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/618752436339675038/,Belén,herrerabelen773,#71695e,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_618752436339675038.jpg
1113866920347955336,UGluOjExMTM4NjY5MjAzNDc5NTUzMzY=,https://i.pinimg.com/originals/d1/ad/be/d1adbe31b36b354107cf77004ba4a467.heic,3024,4032,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/1113866920347955336/,Hızlı Kaydedilenler,adgzlva010,#70685c,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_1113866920347955336.jpg
851321135848659942,UGluOjg1MTMyMTEzNTg0ODY1OTk0Mg==,https://i.pinimg.com/originals/30/ad/66/30ad667cadb29b7b8070bb74059e7c93.jpg,1064,1600,170x|236x|474x|736x|orig,"F*CK CLOTHES DROP 1 NOW LIVE*

pieces.studio/fkClothes

CREATIVE DIRECTION & STYLING : MR PIECES (UGO ANYAMELE)

📸: CHUCHU OJEKWE",STYLING ASSISTANT,,https://www.pinterest.com/pin/851321135848659942/,Pins by you,Stanky419,#ffffff,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_851321135848659942.jpg
924434260992907725,UGluOjkyNDQzNDI2MDk5MjkwNzcyNQ==,https://i.pinimg.com/originals/f9/fd/a3/f9fda32161438c4e80cb114d486f23c6.jpg,828,1020,170x|236x|474x|736x|orig,aoa6666,,,https://www.pinterest.com/pin/924434260992907725/,Selfieeee,springpoemss,#b2a4a1,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_924434260992907725.jpg
353391902010677718,UGluOjM1MzM5MTkwMjAxMDY3NzcxOA==,https://i.pinimg.com/originals/ca/af/05/caaf0509f548a7410dc51e247c0d8b68.jpg,2023,3453,170x|236x|474x|736x|orig,,Kept,,https://www.pinterest.com/pin/353391902010677718/,Style,jodiesea,#434749,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_353391902010677718.jpg
1126674031773136383,UGluOjExMjY2NzQwMzE3NzMxMzYzODM=,https://i.pinimg.com/originals/a6/b8/f9/a6b8f90db89e0ce5c32fbdba18054381.jpg,981,1200,170x|236x|474x|736x|orig,#fashion,,,https://www.pinterest.com/pin/1126674031773136383/,flicks,taesanluvclub,#39383a,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_1126674031773136383.jpg
435582595216750970,UGluOjQzNTU4MjU5NTIxNjc1MDk3MA==,https://i.pinimg.com/originals/d4/46/6f/d4466f1a393cf809f0193269e72b0303.jpg,750,935,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/435582595216750970/,ARTSY .,julianadardar,#897f75,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_435582595216750970.jpg
673006738065121455,UGluOjY3MzAwNjczODA2NTEyMTQ1NQ==,https://i.pinimg.com/originals/cc/ef/af/ccefaf509e5ea455eb3ee5d9cdf2167b.jpg,564,1003,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/673006738065121455/,stories,taliakirstenadams,#a4866e,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_673006738065121455.jpg
712694709794481199,UGluOjcxMjY5NDcwOTc5NDQ4MTE5OQ==,https://i.pinimg.com/originals/ea/9a/0f/ea9a0f40e986f6bcb59cd2670b97f1c5.png,750,1125,170x|236x|474x|736x|orig,,,https://oceans.tokyo.jp/fashion/2018-0223-4/,https://www.pinterest.com/pin/712694709794481199/,デザイン,yas7sea10g,#b0c1c7,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_712694709794481199.png
652881277265109564,UGluOjY1Mjg4MTI3NzI2NTEwOTU2NA==,https://i.pinimg.com/originals/db/fc/ed/dbfced3f9eeabed6af5f6d850b8d6f92.jpg,828,1470,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/652881277265109564/,Mindset,brayan_4rll,#98938d,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_652881277265109564.jpg
859061697688728662,UGluOjg1OTA2MTY5NzY4ODcyODY2Mg==,https://i.pinimg.com/originals/1f/4c/1e/1f4c1ea9a9cbc33a133ac775c0a47578.jpg,972,1200,170x|236x|474x|736x|orig,,*2PACalypse,,https://www.pinterest.com/pin/859061697688728662/,ㅤㅤ,untiljapan,#716a58,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_859061697688728662.jpg
95912667056061198,UGluOjk1OTEyNjY3MDU2MDYxMTk4,https://i.pinimg.com/originals/e4/86/3e/e4863e77a61b8124c78f543f72ab6100.jpg,675,1200,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/95912667056061198/,Fashion outfits,1111LANative,#383937,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_95912667056061198.jpg
689050811761119914,UGluOjY4OTA1MDgxMTc2MTExOTkxNA==,https://i.pinimg.com/originals/40/4b/19/404b19258e3feb9bd3cb8a67c7be2cef.jpg,649,1148,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/689050811761119914/,Pins creados por ti,Gl__Gz1,#53575e,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_689050811761119914.jpg
499266308704890520,UGluOjQ5OTI2NjMwODcwNDg5MDUyMA==,https://i.pinimg.com/originals/e9/f0/ed/e9f0ed615b431ecac49489c1df921fd3.jpg,360,480,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/499266308704890520/,メンズファッションスタイル,dylanhernadez,#d5cdc9,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_499266308704890520.jpg
603904631284529741,UGluOjYwMzkwNDYzMTI4NDUyOTc0MQ==,https://i.pinimg.com/originals/2b/0b/6b/2b0b6b11e3084958e8f22714458d9971.jpg,1080,1274,170x|236x|474x|736x|orig,,𝒊𝒈: 𝒂𝒆𝒔𝒇𝒍𝒕𝒓𝒔 𝒇𝒐𝒍𝒍𝒐𝒘 𝒇𝒐𝒓 𝒎𝒐𝒓𝒆 𝒑𝒊𝒄𝒕𝒖𝒓𝒆𝒔!,,https://www.pinterest.com/pin/603904631284529741/,✧ original pictures ྀ,aesfltrs,#8c9455,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_603904631284529741.jpg
1004724998103435487,UGluOjEwMDQ3MjQ5OTgxMDM0MzU0ODc=,https://i.pinimg.com/originals/e1/b7/6d/e1b76d88506021eae941d00a8e232f60.jpg,647,1151,170x|236x|474x|736x|orig,,aya,,https://www.pinterest.com/pin/1004724998103435487/,Pins by you,ayah111222333,#224339,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_1004724998103435487.jpg
998814023611537987,UGluOjk5ODgxNDAyMzYxMTUzNzk4Nw==,https://i.pinimg.com/originals/90/ae/6d/90ae6d051e9c3e5e8ae2939085dfe0a4.jpg,1217,1703,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/998814023611537987/,art&photography,baezhij,#2d4b46,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_998814023611537987.jpg
798826052631809031,UGluOjc5ODgyNjA1MjYzMTgwOTAzMQ==,https://i.pinimg.com/originals/c1/2d/dc/c12ddc68fff39998ebbc093360e45c2f.jpg,640,804,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/798826052631809031/,U L Z Z A N G   B O Y S,seaskaos,#4a4846,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_798826052631809031.jpg
624170829644325934,UGluOjYyNDE3MDgyOTY0NDMyNTkzNA==,https://i.pinimg.com/originals/0e/e8/18/0ee81890bdcb5fbfc2172cb46d5a0c1f.jpg,675,1200,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/624170829644325934/,Hızlı Kaydedilenler,tulayyucel_,#a7a8a4,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_624170829644325934.jpg
581457001916256954,UGluOjU4MTQ1NzAwMTkxNjI1Njk1NA==,https://i.pinimg.com/originals/07/3a/80/073a80b687bbf0658818724227a0def4.jpg,645,1200,170x|236x|474x|736x|orig,,H&M,,https://www.pinterest.com/pin/581457001916256954/,Historias • d compras/d shopping •,tuluciannafav,#9a9286,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_581457001916256954.jpg
1007399010375834107,UGluOjEwMDczOTkwMTAzNzU4MzQxMDc=,https://i.pinimg.com/originals/2f/b0/73/2fb073beeb10b65448834aefa68bf204.jpg,1080,1920,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/1007399010375834107/,Épingles créées par vous,naimiphone,#977f72,True,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_1007399010375834107.jpg
639229740862957017,UGluOjYzOTIyOTc0MDg2Mjk1NzAxNw==,https://i.pinimg.com/originals/85/88/da/8588dac40926d801fe465a82d8bf0178.jpg,440,659,170x|236x|474x|736x|orig,DAIRIKU 2021年秋冬コレクションコレクション | 画像75枚 - FASHIONSNAP.COM,,https://www.fashionsnap.com/collection/dairiku/2021aw/,https://www.pinterest.com/pin/639229740862957017/,dairiku 21aw,water1working,#b7ada5,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_639229740862957017.jpg
828803137686727891,UGluOjgyODgwMzEzNzY4NjcyNzg5MQ==,https://i.pinimg.com/originals/2b/04/c4/2b04c43a413fac82c8c3999341fac96c.jpg,909,1200,170x|236x|474x|736x|orig,,,,https://www.pinterest.com/pin/828803137686727891/,✨GIRLS✨,llmkjn,#323e3a,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_828803137686727891.jpg
583286589236538103,UGluOjU4MzI4NjU4OTIzNjUzODEwMw==,https://i.pinimg.com/originals/84/ae/97/84ae9754c62d7af9c1985f2b042230be.jpg,914,1064,170x|236x|474x|736x|orig,,m i n j i,,https://www.pinterest.com/pin/583286589236538103/,my style,xuanvan4002,#7b7a6c,False,/Users/yoon/Library/CloudStorage/Dropbox/TRUNKROOM/sample-clothes-image/pin_583286589236538103.jpg
